timestamp,sending_address,receiving_address,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,risk_score,anomaly,age_group,purchase_pattern
1789213452,0xc5e009a0e661e6c3c2d98b4535538928326cfb79,0xc3e86209072638a4bc301581b2fe913a87a30e3d,4286.03,transfer,Africa,66.17,4,118,31.4,high_risk,veteran,high_value
1789269069,0x9f2b0fb1697808df84c9e08f2ffc44564511d151,0x1a1518644a0f5d5a8b0a7b31a7c0f8e938fdc006,1849.47,phishing,Europe,162.89,1,21,25.65,low_risk,established,random
1789240510,0x9fbc4a2b8091981fcf2981ba61acab9cb4bdbc72,0x7a63136cc49fa38b13b0a1c19591328aa971b8e9,860.0,refund,Oceania,121.226,3,63,14.03,low_risk,new,focused
1789299505,0x17ac37e3064168421f0c8bc7549e7efc9fca17fb,0x5d4a9ff6a261b4ea0b7c0f5c34cc75f4d244ccbf,3262.52,transfer,North America,179.46,3,59,41.01,high_risk,new,focused
1789310715,0x02bacd2945cb3195b710a55abe23bd4ba90be9d4,0xbebf3af58c61485ebcef8cc6ad00d3cde5a2f2c8,1024.0,transfer,Europe,113.157,4,41,50.08,moderate_risk,established,focused
1789231161,0x7684cc3b36cbe4e4dd349fc83bdde510fc948f3e,0x2fee7e9e32a33dac6b4736f3e2fd9e32e6c593e8,3310.77,scam,Asia,165.244,1,117,66.67,high_risk,new,focused
1789219970,0x66d4115d4547d2ad94a18865d2f64a27279d2bae,0xd75b5fed059d3c8cc5ffe72b6003f300a5c8120e,4193.3,phishing,Asia,93.94,0,8,91.7,moderate_risk,new,focused
1789214288,0x987cdf1dc8d36d95dcf5b978e86fd956b8004015,0x3631bd03d8669dca15b7f350b09a9f67c11cc357,2755.29,transfer,Asia,107.177,6,61,66.52,high_risk,established,focused
1789258835,0x15fa3ef1d3c6758dbe9d460c495bf288ec385333,0x86d1b49588d92488590f9f58c8a8638251dc8f41,1360.89,refund,Oceania,103.41,2,52,12.04,moderate_risk,new,high_value
1789278362,0x5cd8e471fbb3ed209c2625eeed6ef381c5d9c736,0x98215d31d14e5217eb6815fc5340881183a77f35,2402.53,refund,Oceania,95.64,8,7,150.0,high_risk,veteran,focused
1789304592,0x2caefa90e210a955f6bed6db8715d2f7c2628697,0xa91acd3e31331fa9b268b7298d9441120e252af7,4130.44,phishing,Africa,126.51,9,16,19.67,moderate_risk,new,high_value
1789230600,0x2aa66c91faa9264df10f957f6bbe41536e1c1527,0x0c22968935588ada11d07c1f1fc12ee1cc4a083b,4135.44,phishing,South America,106.131,6,120,54.05,moderate_risk,veteran,focused
1789219280,0x6972cd81a676529849c8ce2f792e65a3d043fc71,0x7f7026efa3b2c7d274116292bbd57eb678ffc8ef,510.93,phishing,Asia,174.97,4,89,52.79,moderate_risk,veteran,random
1789230313,0x4d7954b86b058a5fc9f610eb7757c6597982a5e1,0x5834ed23573e4c4c16b8659e442d64e82e2257bf,4212.1,transfer,0,109.72,4,37,89.18,low_risk,veteran,high_value
1789302435,0xaa418f16f15088a1cc4f85a3d15fd4a58f9bc1c7,0x2e392f2eb135b30ecac9041084d5273d15874edc,3263.33,scam,Asia,41.213,8,9,9.73,high_risk,established,random
1789268073,0xef4aaa50858fe36968bdc57b4cdc280337a5f11c,0x1758e841ba0b5eaacb1998dbdc6f24efe191aebb,3047.21,sale,0,148.131,9,116,77.84,low_risk,veteran,high_value
1789310088,0x80868aac4d8501996cc84cb715654cdc9fba5c1e,0xfd899088e4953209a409794b11badc96e610c2f9,4042.55,phishing,Asia,159.103,1,94,49.96,moderate_risk,veteran,high_value
1789273635,0xd45d211e0fb7b6bcb11dcb0f50e3a8798641bcef,0xde742c000017bb5b417cc0ca312d55a5e422789c,1419.87,sale,Asia,52.110,7,104,83.97,moderate_risk,established,focused
1789292040,0x2aff1ac2c133537b3a0931110d0a8760c7d78b26,0x01440408114aa04af9994d186e4bf1a58630b4a7,2747.59,sale,Asia,192.208,9,108,3.75,high_risk,veteran,focused
1789292221,0x3099dfcea54c519e91d56321d6561313e4c41adf,0x5065a0e133bcf8237104c2dd1514909eab36292f,4921.98,transfer,Europe,17.113,7,108,46.97,low_risk,established,high_value
1789309428,0xd447cceef782aa221292c6045f54fa7d9e9d9580,0x484b67b064c28dc2441d7cc7e45c5968ba8cf99e,1475.26,phishing,South America,21.202,2,42,46.15,moderate_risk,veteran,high_value
1789234062,0x25dcfdf2dbf789f48f61e2d25f24a6394488129f,0x21a0e7fd9043924664fb17e6e25c97ab093fb05d,1113.52,transfer,North America,181.219,10,37,48.23,moderate_risk,established,focused
1789271026,0xec0dec4f5a09f35c45beb8fab914490a4682f82d,0x9a6e6ddc7a1cdba0ff9da4ad3ae52fd714469add,4302.92,sale,South America,70.11,6,53,1.97,moderate_risk,veteran,high_value
1789237945,0x47f6fef26264112777be6d587343ea7d5c9f4fe0,0xc785f8d72fbb26124c818ec2bd3d266a0c1a72c1,246.92,phishing,Asia,130.20,2,95,52.65,low_risk,established,focused
1789255808,0x10b484c75eb8f7119853b256220a11e039bc40a3,0xf9f57523fb8c9ae43115894941ffac6e5bbff25f,3363.05,scam,Asia,13.35,9,67,17.6,moderate_risk,new,high_value
1789240350,0x242faa6627612a1cc9d54622482fbd89883fc9c8,0xf2aa5ca83d9ece33b514d8a78c1473c6c7f4bbf7,2791.81,purchase,Asia,60.99,1,20,23.55,high_risk,veteran,high_value
1789231470,0x7ca6653dd94f4a0a35fa0227ddd82e1f5e37249e,0x7d0e7a52a115890f5f2851b7bcb70abce2a6e7ee,1251.23,scam,South America,143.29,3,27,44.83,low_risk,new,high_value
1789271079,0xcf12e1cfc772f90ae838cfa35a2d9a9c271e08e9,0x8ed5a930eb069c43e9c52a860269122b67814e4f,4546.99,sale,North America,59.100,5,109,79.54,moderate_risk,established,high_value
1789244791,0x945a8812a4d331791e9bf882c405df7875121b5e,0x633d9a3ecf98a8164e2f8f5beeb786f297ca664c,-45.1,transfer,South America,184.37,1,81,62.81,low_risk,veteran,random
1789215382,0xd92481b4faf0d6283d696c1c00e93a6524798f8b,0x93aa40e81a9b8067eed9751784016d1822878e88,4802.73,sale,Africa,127.76,1,34,10.47,low_risk,new,random
1789259406,0x9981d49d1f3326c91ff776db07d2fdd925227349,0x80730d59cc18bd2de7d44ab9604bf5bd0e38fe20,4194.0,scam,North America,60.63,7,55,72.26,moderate_risk,established,high_value
1789278450,0xfa740b1a65ce58d383054f7d4ddf29830ef90f1d,0xb3b0b3001d5c3e1bf27a5d2cc147a9c3af36e378,2266.69,scam,Africa,52.96,9,46,42.23,low_risk,veteran,focused
1789295855,0xd9216631ff6fa43048670516bf6a020271f37b37,0xe14031820750d89eecd6c67974720acf8cc27028,1304.88,transfer,0,147.25,9,93,9.84,high_risk,veteran,high_value
1789308476,0xee4e9f6ac077e64f652f2a723493bc0107dce89f,0x1b56a0a634ad278591b7cda7bc9f02bf0235f7c5,3960.26,phishing,Africa,142.66,7,11,3.71,low_risk,veteran,random
1789283056,0xa1ce91b828f8f365828158c43bd4c6bfb42707e2,0xeebf725060545cdea67bbf771bc4ee47e3a7109d,784.39,transfer,Europe,83.164,3,106,6.64,high_risk,established,random
1789281234,0x2c8221c898f0ad54f1e978f1b8d7d6a6920f9142,0x207d9cfe6cfe1b7f066cac041391c7744d46c294,1614.98,purchase,Europe,83.105,3,101,64.62,moderate_risk,veteran,high_value
1789278335,0xe91112d3acdbf18f3898d59b36e147f5a64e4ff7,0x1134cb602954e8d2e9194e9f791cd9e1dbcf8b1b,2010.76,phishing,Africa,53.108,10,79,6.43,high_risk,veteran,focused
1789230681,0xf505b9d4278cb90f3e4983922eca6a70cb00343f,0xff5f3ac5dc0d1ad546903703f023c017a67dd5ef,4974.11,refund,Oceania,34.204,4,59,14.95,low_risk,established,high_value
1789258039,0x46ef6d42dd1151fd671170d3d81bdc7140d00405,0xad1589feee849846a393948033bfacf425220110,1712.29,purchase,Europe,148.76,8,26,65.44,moderate_risk,new,high_value
1789272907,0x787310f972f6a72c5557eb8448a69598d14bdecc,0xbd7571b8abbecd2f8e7d5028cd723e07ebcfc952,4769.0,purchase,Europe,174.173,10,9,46.87,moderate_risk,veteran,random
1789296828,0x43d3560e616209e02eaafd4066ab8b71f04f3883,0x5b67d856773ee249f239813db834677c93eb322f,1329.02,scam,Asia,37.83,7,62,45.92,low_risk,established,high_value
1789268199,0x60276d692551a8a83ebc6aa2bbc1607a934de6d0,0x8e979db8fcb72bb0b4277220259c9ff04f1534a8,755.12,transfer,Africa,54.130,10,47,94.01,low_risk,new,high_value
1789288861,0x0a24ed4a6eaf22c397e068181e793dbd8bbb3860,0x3f389c74b6ceb94e933eb870ee470ced28e5e89e,3538.68,purchase,Africa,38.233,8,65,4.16,high_risk,veteran,high_value
1789270489,0xc42673ca7eaf33c35860dba9b38dad4b4f41adeb,0x6ae9cb7aabf67bf6cfb3d0b03eda601c5e360cd0,2062.31,phishing,Asia,189.156,3,85,29.28,low_risk,veteran,high_value
1789245766,0x26c9b80e5d002bec72fcc86eec9cdeb5540bf36d,0x6d2ea4462bd26a8e3a263c84798cd712371e333d,1264.07,refund,Oceania,86.59,1,100,9.15,high_risk,established,random
1789245465,0x6655f706e9cfa3a0a0b937380b89ffe7220c0977,0xee098d0cc314da0d33abf4be245502d148901242,1307.81,sale,Africa,36.73,9,103,82.97,moderate_risk,new,focused
1789242739,0xf8a56276d708583c54fbc40713faf2ab603f7a8c,0x4760554604197493ae3230e55d9ae026ee46c959,3528.17,sale,Europe,999.ABC,10,90,29.18,high_risk,new,focused
1789249529,0xbf318864e56e80da496c3338bcc997a8033e0d32,0x4ec350cc50327cda8a0c4d2c3ae64eb375012455,4941.93,sale,Asia,96.196,5,95,45.3,moderate_risk,established,high_value
1789310473,0x8d96bf143055b1f86d25947ea22de4d04434980e,0xb0b59fa9ae5816b8831142a29d1baefe880dc7c9,78.93,phishing,Africa,61.213,7,39,24.87,moderate_risk,new,focused
1789263920,0x81858c79940c91805d86e6d4c6e665b231c6d0c0,0x36709938b879ff8c4a53d7916622fa7e7bc47d0c,521.26,purchase,Africa,34.241,6,83,91.97,moderate_risk,established,random
1789259329,0x27f5f7184b007c9afd05398fbaf7f1c09d5cd4c2,0x05bdaebb8ed8fc59bf18ecbe5bff46676676b039,2212.97,refund,Oceania,37.224,7,82,81.55,low_risk,new,focused
1789271940,0x1eb0a03bf851e1c519b8988eff6a173e27665a72,0x1b192170512f148222835b31731f998c871bcf7d,3803.67,scam,South America,72.171,3,20,36.35,low_risk,established,focused
1789289280,0x8967fee2261897ec701fd833f6e311bc058aa6a6,0x22eb43e17a449c9638f89375e380cf1210493323,1175.32,transfer,North America,114.167,0,93,24.88,high_risk,new,random
1789246034,0xe75276b3a65dde750a9395d820026e7c0bc3dc7d,0xee66cfd917100d0cb799d180b545b2f0ececd3d4,856.3,phishing,Asia,49.114,7,63,29.73,moderate_risk,new,focused
1789270001,0x80ef3bdacb3d1498f62394a8e69d244a18aa04d5,0xd5d843edf46383854a85072be9896ef13a30036b,4383.34,sale,North America,181.111,1,16,71.83,low_risk,new,focused
1789232754,0x6707da77e5e49c49d221ca31a59e0d05bb33ec38,0x49df3b93830dc31071d32c76401c79aa4b7a60cc,2167.06,refund,Oceania,139.224,10,92,30.1,moderate_risk,new,high_value
1789291933,0xf49bb7aa8b8bb603cad42e26250e69f1c66e2030,0x60bcbd952fb5eff02e29379ee6d7bbab9dee7ad6,28.91,scam,Asia,42.86,7,53,38.38,high_risk,veteran,focused
1789249591,0xb031b35451893da3fb1a0ff7734373c679c37c5a,0xa6e1d2866145b541a33c32d3831f4b0a9aaff7bd,4020.19,purchase,North America,141.139,1,28,150.0,high_risk,new,focused
1789248778,0x31055b2a0aec3c852b1ae127335450dcfde2bfb5,0x6273a5cbe1f6534e5a4b34da1a5bd08409085af7,2810.39,scam,Asia,138.154,2,117,43.65,moderate_risk,veteran,high_value
1789239665,0x12fa0f49cb11189b6dd28a0d599019b3ef1c677b,0xfc0f9d31b04deacd860fc2cedee6e31fed41dd8b,2982.88,purchase,South America,102.216,4,31,4.98,moderate_risk,established,high_value
1789257579,0xaecc8c0e62d640ad0bfea8906d323e9aeb6e8c7d,0x8a41828eed6f310450e7f6a0f9954f08b986eb91,3481.64,transfer,Africa,79.98,6,98,55.78,low_risk,veteran,high_value
1789277460,0x365b6ff1c35cd5c909b5c892045c1cab416a1c07,0xc5092f52f5530b6f14ead1055869aec72cd89d62,1555.88,purchase,North America,90.130,10,78,25.96,low_risk,veteran,focused
1789303445,0xc2e3a8b9a62c7f1d746d04a0517271cd4d8e73b4,0x75702b50c34af124f0471c7c8bf22d1e68a08e9d,745.61,refund,Oceania,178.72,7,11,48.95,moderate_risk,veteran,high_value
1789259281,0x923e7cbce6881eac612dc274ee3ba8ae044a34c4,0x7e2236f7f873a0b1f5e0a84a1eac5baba5d3bda8,566.9,sale,Asia,100.202,3,5,67.76,low_risk,veteran,high_value
1789287666,0xc0435665cc8bfc206fbcc7f075bb3d25f9b5b48a,0x15070d2b551b3dc41a379a12a7e2d3fbb3d35499,3767.47,purchase,Asia,80.5,2,19,12.11,high_risk,established,random
1789250338,0x2c1dc85db8e6322dc5358baf6442bc9b88b3cfa4,0x3f7fe5334e4a514f9a7d3858043e08e77ff0808a,3998.13,sale,Africa,53.145,9,28,88.95,low_risk,veteran,random
1789311382,0x429b188a2632b73ea5ab87c568aad4e35e494dc3,0x045b5a2bd27af54926a71a9e5fa100f6c7d870c1,2300.73,refund,Oceania,40.57,7,49,66.91,high_risk,established,focused
1789254611,0xcf3b0695d8a43c6ca51ff1f51687c37910228b46,0x7295ca4f164135e5998d99125c493b7030fcb15b,3169.8,phishing,North America,24.111,7,28,87.79,low_risk,new,focused
1789292715,0x09b64621e1bcf5248eb36d63f80645b3b0723549,0x59f68bd3b16fe2c6968cfed07435ab160646a46d,3191.48,transfer,South America,70.71,6,114,48.81,low_risk,veteran,random
1789213496,0xef0487dce25cc1d3f831fee41b2ea093780479db,0x4b082857d0fd8e907e7891074c453437680e827f,1024.46,scam,North America,101.14,3,94,88.5,low_risk,new,focused
1789283234,0xed8f262abf14bd126bbdf332f5715055c370d880,0x1b44ab970124e52573eda220872dc0a066006697,127.55,phishing,Africa,68.253,10,72,79.75,high_risk,new,random
1789228914,0xf814e45fa123f7120d5a7d54041b79f95861816f,0x7ef5543d9e5290be54f1555b1274f02cde557f82,38.21,phishing,Asia,129.63,1,23,60.84,low_risk,new,focused
1789304640,0xb499a55fc1a217be68826b509835c6685c48cca5,0x775592d9c15b19c52bbca8059d8246b62e24ca25,4486.71,refund,Oceania,186.97,6,57,12.63,high_risk,established,focused
1789280633,0xb58d73a4b5226e80112b10d977b9d3f08a1af030,0x9e0fb7c4c335af805cbfc66878a70a4e7cf37fa9,287.27,refund,Oceania,108.36,9,25,4.42,high_risk,veteran,high_value
1789230003,0x401489214f4635021f77b38a4afad05ea366558c,0x211205cf1eaa1db833eded4f5e4c986b2300f364,2497.39,transfer,Asia,84.178,5,59,0.33,low_risk,veteran,focused
1789282265,0x6560b9527ef100c7afb76fab9bfa94dc4b329ec5,0x6d6b6de08607ed1bf008a9326f24bc14fb0afca8,2879.12,refund,Oceania,151.204,3,62,70.14,high_risk,veteran,random
1789290784,0x6c6f0f20627db14f46a647e0c717513d52e67e72,0x1954bdf447d0953128c7ac169ca9ae6f1abe5d8a,4023.76,refund,Oceania,154.226,1,18,50.08,low_risk,veteran,high_value
1789236529,0xf62fc16dca4a48d5185ad243c7758e048fa43e7c,0x145b60b308a906f24c0a750291091d1263107009,2664.98,purchase,South America,126.193,3,117,28.91,high_risk,new,high_value
1789272758,0xef3c7aebf09964c37a9e83c8d16bd6df6a4b1926,0x662259944cc7cda98611a0c38a37b5962518b353,2808.45,sale,Asia,171.159,4,92,26.46,high_risk,veteran,high_value
1789281875,0xbdd9e04c65893037fe43f8dc95f264ef5c78c20d,0x423d9a930939367dfb2a553dd1705c1b7146fc1c,87.57,phishing,Africa,53.243,8,106,15.91,high_risk,established,random
1789298992,0x1f9373a7438672aede6164286f33d4e307a28eee,0x60f9ea0dd5a679273ea879c3ebce0b3e92765398,2952.88,refund,Oceania,61.17,4,116,2.39,low_risk,new,high_value
1789294828,0xbc9766660982bd5e9a4aae18f82e0ae0df74b382,0x7887c65ab85e4bd41be69e5b0f7322a88e8552ae,4960.38,refund,Oceania,168.245,10,53,69.68,low_risk,new,high_value
1789308277,0xf2e612fdc570b5056d0e7ab1a9143f1db0e2e29a,0x597b681f308cd860f50c7ab6e8f6cab15d51cb00,4548.89,refund,Oceania,52.151,8,104,69.32,moderate_risk,established,high_value
1789308118,0xe422e7c9a4e219ffb242c82182c28a46a3b27d1e,0xf8304e92c4bf853761680a83dd1897bcc43e8619,701.22,purchase,Asia,88.193,3,116,27.86,low_risk,new,random
1789241299,0x2adad06fbf09dcd01bb5f953d394acb290f1d2f0,0x9cbd331672b8f273e038f76490a6fb76f5bd6747,328.93,phishing,Europe,188.1,9,57,68.93,low_risk,established,random
1789255572,0xf2d03bbd111b82df8454bdf3e79e6277d4623fb5,0x113b44a670fe53aa23edf2ff335d9f938dc218b5,1454.21,refund,Oceania,150.79,10,85,150.0,moderate_risk,new,random
1789219773,0x4939ed9eb9ece4e9b8cd4dba1c6971271205009d,0xc307c4dfc5c02c476c021c95eaa2791e421d06fa,1785.92,refund,Oceania,13.207,3,27,94.17,moderate_risk,established,random
1789253644,0x869302297c3266acf4aa0004126b5aea61e6bd9a,0xbddeb101989b058341b2290b56a40b7102601f34,933.16,refund,Oceania,38.38,6,87,14.82,low_risk,veteran,high_value
1789228666,0x31a935bc124fc7e001051dc060205d371535c13c,0x70497e6a2d7175093fa8c2deb337e8bd8b5f87ff,3613.27,purchase,Asia,28.134,9,76,55.16,high_risk,new,random
1789311389,0xb8adab3790228a65ab2ac78a244f56a173b10fde,0xe7410269f641d62cf225ae80edee4be07b466e06,3909.8,purchase,Asia,90.4,3,106,41.32,high_risk,veteran,focused
1789245768,0x2bac7ae9bacc7a8e419997e181132be632fbb83b,0x8b49aa451c47ad26b6a7ab1569e4aefa0bc0bc12,242.14,sale,Asia,107.152,3,8,51.42,low_risk,veteran,focused
1789213738,0xc507b148dc036e055744b6292ccf2669fa5adfb9,0xee21c90e87898215f1771257742822d01b974888,912.06,refund,Oceania,133.92,1,18,76.54,low_risk,established,random
1789296775,0xae5d1a6716199911a04edfb46727c0c16b070201,0x71401b73ade185e14b4f642bad09ebee12cafb0c,2064.14,phishing,0,114.166,4,114,46.15,moderate_risk,new,random
1789294453,0x19d12cc9cefa260290734f0b5f0892cda139ac35,0xfafa93d00a6b810e7336abfd18660a72c204102a,114.54,phishing,South America,129.74,0,85,65.81,moderate_risk,established,focused
1789295098,0xd1190ddc14d303d1121dd25e45b1fe296aad6c3f,0x505c0eb979b85b8f1ae6b843de8a22a6832677df,1985.91,sale,North America,112.171,10,35,41.75,moderate_risk,new,random
1789298857,0x088342fb2cd9fa0991617efa425e6702a727ce2d,0x143e709cacca6d1482e6e55ff74272d4e7d6fe5f,1084.15,sale,Europe,155.25,3,34,10.9,moderate_risk,established,random
1789301677,0xc578dec09d78c1884e29c0353259bb133a45804c,0xebe3e0327810d8105db3b607e3644c903d4aa06c,1106.29,purchase,Asia,64.70,2,34,89.57,high_risk,veteran,high_value
1789214590,0x5c61230e8b642048aa80169139acf33e2058b256,0x6f84b1ce93daf07f87043d488aec62b55f4d6994,789.42,purchase,Africa,190.241,7,118,150.0,high_risk,established,high_value
1789279720,0x03adbf52cdb7ef0a0c8a5004568a58e927af4dc0,0x76fcf3421951d02442eb7c3773c49e8d4a9a9204,2566.54,phishing,South America,83.23,10,78,71.72,high_risk,veteran,random
1789250240,0x3a75ef5dd841dd7799101b2dad49b60b767d42ed,0xf3e139bcfa1f586d6eae89bea368769e6e4ae4b7,991.79,transfer,South America,169.243,3,74,75.55,high_risk,veteran,focused
1789278807,0xf0ca0705731df5b2ab02a0928f913129b0b0c697,0xbde13e0c6df18f51de6217710583470692cd8800,2331.02,scam,South America,112.85,5,81,26.15,moderate_risk,established,high_value
1789235937,0x1c54e55f39fdbf94973803634d7d7848ab418227,0x6bfa1e8319e28c0ddce0c4a2db77c79e4b54692b,3521.49,purchase,Asia,46.50,10,91,90.45,low_risk,veteran,focused
1789224083,0xd40b1eb64bc18df10fc09a0059d2b9e347c15515,0x1d005861153f5725c7de4f955438c058a06d31b7,1169.58,refund,Oceania,13.186,0,106,69.85,moderate_risk,new,random
1789306138,0x89e5eaffff9c5555078c13e10bf362996ffd64db,0x666be6b99372012c545e3d1fcb46b26df4c7e90a,2731.99,sale,Africa,73.41,7,101,38.24,low_risk,veteran,random
1789255397,0xe053fb8aef0cef027a49c917d2a60b1130af6037,0x65af0c19c3e1dc144e7e4d1332f6b6d3eb6ca88a,1941.02,sale,South America,85.114,5,115,56.01,high_risk,veteran,focused
1789311884,0x152db70feba929b8e691d1ea4f1e77267b65623d,0x138999f41b8272bf79a7a80a573aa7a62a475a2b,3897.43,refund,Oceania,24.90,2,55,32.78,high_risk,new,focused
1789251719,0x76005eef7ba67cd5f05b22e8e6f512d2076ffbdc,0xe0d6ee35c6a0f499a4d28172a26a11321818173c,2440.18,scam,South America,89.215,3,56,150.0,moderate_risk,new,focused
1789290377,0x912b98b62180522edeee47bf0bf8af53d7129920,0x305b9620cb03af38f8c4c031b374bb752d940d58,3604.31,phishing,Asia,81.182,1,103,67.37,moderate_risk,veteran,high_value
1789243914,0x262003bff3b95449c1811fddeed9b4744aea2088,0x9301ec25646b7a1e16092d6872c923a33d742c8c,3144.65,refund,Oceania,70.222,10,10,79.49,high_risk,new,focused
1789289831,0x811a4f4126592e5dc7c8127a3b2048c5623765f4,0xc5bef49d2865c1a66b308ab6ddadb55632333aa7,3201.7,refund,Oceania,31.101,4,47,55.02,high_risk,established,high_value
1789220053,0x9984685bda1b6c2584270e9451d404231365d40a,0xa804e295f2a7daddaee551ec7bfaa7a046aa2968,380.3,sale,South America,43.34,5,15,6.19,high_risk,established,high_value
1789271331,0x3ecd631cd626d8a46e30a2aec07ca4b724f9cbc7,0xba6bff038d7c3c8827dd40e28cdc5ffe89c6be8b,1035.97,purchase,South America,84.197,4,40,28.13,low_risk,veteran,high_value
1789260942,0x7bf1fea3bbff47d90c51005dd5df8067f7312096,0xeb2d7dd656e6b75f262ed6e058c7c55d16fc6bc5,3123.4,purchase,Asia,56.179,7,54,1.43,low_risk,established,high_value
1789215419,0x53f19b279592c8a5671aff6c3689a731666d97bb,0xde396de79105c7e5d131fc5c2b7980c6e9b3b860,2264.48,sale,Africa,174.62,9,36,44.61,high_risk,veteran,focused
1789310363,0xc9a643daeaa3fc4f0eeeee8aef54d845b18cf97e,0x0a94c4af3f542d569651f2b829fe45648e106804,832.74,sale,South America,42.18,1,18,60.27,low_risk,veteran,high_value
1789247089,0xa0e4c506d67e507724c1979dd6e06b938dc3be5c,0x979218d344b420d5c9f8bc70662ade9159bb714f,4326.23,sale,North America,164.119,5,80,52.1,moderate_risk,veteran,random
1789223872,0x7a2615a4c7b8fefaa3ac5fae548b8847e61626ed,0xccd7eaa2fed1435db91b9100380f1b90ad39032c,2865.62,refund,Oceania,999.ABC,6,15,53.17,high_risk,new,random
1789290056,0xa9fdec47b4caccf15b8b57e7024e9bfdd741a528,0x489f23a0de712ddaaa7dc5a47b2279968a9b34e8,2081.93,refund,Oceania,92.63,2,116,4.01,high_risk,new,random
1789235046,0xf742f6bae870df1ef67b0fb3e25c4138d225def9,0x9ad135d89aa6496a6007dc2ea6dccb7f30f940f3,3972.33,sale,North America,21.49,3,91,83.08,low_risk,new,high_value
1789216255,0x842eadcfd4d678312be97ee0140ec1e69826d3a6,0x6d874df0fc3f68834e1de5db916068d33a6d2188,4566.55,sale,Asia,105.137,5,106,11.64,low_risk,established,random
1789214486,0xc803e18d23d7ecf1551f80d5c676ba24b7ff76f1,0xa03c988a560b9ea0a9f2917baeb997adcc4d997e,4439.26,refund,Oceania,41.118,10,102,26.26,high_risk,established,focused
1789225587,0xf0463f78dce9241245b3d8ff42441db6b95ee3a6,0xdc79992f0a88611aeded93e77143ae20db7dfaee,3786.23,phishing,Asia,33.187,2,86,38.19,high_risk,new,focused
1789249643,0xbfcf1e7aac17e40dbe7f1b19b54f89d748e66444,0x3cee58e9b3411a66223a2c60c63209f50a8805de,1376.87,purchase,Africa,177.11,7,28,150.0,moderate_risk,veteran,high_value
1789298800,0x883a3f123585020be0b8c6debccc45e1e1222337,0x1dd6b2f3b489a878551d2caac8ef2f2ccd27f8be,3562.21,scam,North America,67.245,8,33,26.59,moderate_risk,new,focused
1789290957,0x1ccb8cfc06167f599a8ecee2a3538becb5c897b8,0xc5bf1b07e1947ffde664ccdaebd2c4a53d819212,4913.85,phishing,Africa,177.99,3,82,77.66,high_risk,veteran,random
